County,State,fips,Latitude,Longitude,Confirmed Cases,Deaths
Worth,GEORGIA,13321,31.77,-83.97,204 ,19 
Walton,GEORGIA,13297,33.71,-83.8,189 ,10 
Hancock,GEORGIA,13141,33.27,-82.97,180 ,19 
Randolph,GEORGIA,13243,31.66,-84.87,170 ,19 
Dooly,GEORGIA,13093,32.2,-83.9,168 ,12 
Jackson,GEORGIA,13157,34.1,-83.78,147 ,4 
Decatur,GEORGIA,13087,30.74,-84.47,146 ,4 
Gordon,GEORGIA,13129,34.44,-84.7,138 ,15 
Gilmer,GEORGIA,13123,34.78,-84.45,135 ,0 
Appling,GEORGIA,13001,31.76,-82.35,131 ,13 
Calhoun,GEORGIA,13037,31.41,-84.69,126 ,5 
Stephens,GEORGIA,13257,34.49,-83.25,123 ,2 
Burke,GEORGIA,13033,33.04,-81.70999999999998,121 ,4 
Monroe,GEORGIA,13207,32.95,-83.81,117 ,8 
Oconee,GEORGIA,13219,33.81,-83.43,103 ,5 
Dawson,GEORGIA,13085,34.42,-84.11,101 ,1 
Laurens,GEORGIA,13175,32.36,-82.74,101 ,1 
Catoosa,GEORGIA,13047,34.89,-85.12,100 ,0 
Turner,GEORGIA,13287,31.7,-83.65,100 ,12 
Wilcox,GEORGIA,13315,31.99,-83.3,98 ,13 
Polk,GEORGIA,13233,34.04,-85.05,96 ,0 
Macon,GEORGIA,13193,32.37,-84.18,95 ,6 
Walker,GEORGIA,13295,34.87,-85.29,94 ,0 
White,GEORGIA,13311,34.59,-83.76,94 ,3 
Grady,GEORGIA,13131,30.97,-84.2,93 ,4 
Lumpkin,GEORGIA,13187,34.53,-83.98,88 ,1 
Pierce,GEORGIA,13229,31.29,-82.24,88 ,3 
Putnam,GEORGIA,13237,33.32,-83.38,87 ,8 
Glynn,GEORGIA,13127,31.15,-81.48,85 ,1 
Harris,GEORGIA,13145,32.66,-84.88,83 ,4 
Meriwether,GEORGIA,13199,33.09,-84.57,78 ,2 
Murray,GEORGIA,13213,34.77,-84.77,77 ,1 
Johnson,GEORGIA,13167,32.69,-82.51,76 ,2 
Bacon,GEORGIA,13005,31.54,-82.47,75 ,2 
Banks,GEORGIA,13011,34.48,-83.53,73 ,0 
Washington,GEORGIA,13303,32.98,-82.6,73 ,1 
Elbert,GEORGIA,13105,34.2,-83.02,71 ,0 
Bryan,GEORGIA,13029,32.12,-81.48,70 ,5 
Peach,GEORGIA,13225,32.65,-83.75,70 ,3 
Brooks,GEORGIA,13027,31.0,-83.51,66 ,9 
Liberty,GEORGIA,13179,31.78,-81.59999999999998,65 ,0 
Wilkinson,GEORGIA,13319,32.59,-83.22,65 ,4 
Effingham,GEORGIA,13103,32.11,-81.3,63 ,1 
Greene,GEORGIA,13133,33.57,-83.18,63 ,7 
Mcduffie,GEORGIA,13189,33.5259,82.5186,62,5
Echols,GEORGIA,13101,30.7,-83.03,61 ,0 
Ben Hill,GEORGIA,13017,31.7,-83.25,58 ,1 
Oglethorpe,GEORGIA,13221,33.91,-83.21,58 ,5 
Camden,GEORGIA,13039,30.8,-81.53,56 ,1 
Bulloch,GEORGIA,13031,32.38,-81.66,52 ,2 
Brantley,GEORGIA,13025,31.18,-82.13,51 ,2 
Lamar,GEORGIA,13171,33.05,-84.15,51 ,1 
Toombs,GEORGIA,13279,32.2,-82.32,50 ,4 
Marion,GEORGIA,13197,32.5,-84.37,49 ,2 
Dodge,GEORGIA,13091,32.1,-83.06,48 ,2 
Pike,GEORGIA,13231,33.09,-84.43,48 ,2 
Clinch,GEORGIA,13065,31.07,-82.64,47 ,1 
Cook,GEORGIA,13075,31.13,-83.42,46 ,2 
Pickens,GEORGIA,13227,34.46,-84.42,43 ,3 
Seminole,GEORGIA,13253,31.04,-84.87,42 ,2 
Stewart,GEORGIA,13259,32.16,-84.81,42 ,0 
Bleckley,GEORGIA,13023,32.38,-83.35,39 ,0 
Fannin,GEORGIA,13111,34.86,-84.32,39 ,1 
Pulaski,GEORGIA,13235,32.28,-83.47,39 ,2 
Union,GEORGIA,13291,34.87,-83.95,39 ,1 
Madison,GEORGIA,13195,34.03,-83.21,38 ,1 
Miller,GEORGIA,13201,31.15,-84.67,38 ,0 
Franklin,GEORGIA,13119,34.36,-83.23,36 ,1 
Haralson,GEORGIA,13143,33.7,-85.15,36 ,2 
Morgan,GEORGIA,13211,33.73,-83.51,36 ,0 
Clay,GEORGIA,13061,31.55,-84.86,35 ,2 
Talbot,GEORGIA,13263,32.58,-84.61,35 ,1 
Berrien,GEORGIA,13019,31.38,-83.22,34 ,0 
Jones,GEORGIA,13169,33.0,-83.53,34 ,0 
Baker,GEORGIA,13007,31.3,-84.37,33 ,2 
Jeff Davis,GEORGIA,13161,31.72,-82.69,33 ,1 
Telfair,GEORGIA,13271,32.07,-82.91,32 ,1 
Wilkes,GEORGIA,13317,33.79,-82.9,32 ,1 
Jasper,GEORGIA,13159,33.51,-83.69,31 ,1 
Atkinson,GEORGIA,13003,31.27,-82.73,29 ,2 
Charlton,GEORGIA,13049,30.83,-82.0,29 ,1 
Dade,GEORGIA,13083,34.81,-85.5,27 ,1 
Crawford,GEORGIA,13079,32.63,-83.96,26 ,0 
Emanuel,GEORGIA,13107,32.59,-82.33,26 ,2 
Hart,GEORGIA,13147,34.37,-83.08,26 ,0 
Heard,GEORGIA,13149,33.28,-85.09,26 ,2 
Jefferson,GEORGIA,13163,32.88,-82.47,26 ,1 
Screven,GEORGIA,13251,32.57,-81.70999999999998,26 ,2 
Chattahoochee,GEORGIA,13053,32.3,-84.77,24 ,0 
Chattooga,GEORGIA,13055,34.4,-85.4,24 ,2 
Irwin,GEORGIA,13155,31.64,-83.38,23 ,1 
Towns,GEORGIA,13281,34.94,-83.75,22 ,1 
Taylor,GEORGIA,13269,32.55,-84.23,21 ,2 
Jenkins,GEORGIA,13165,32.65,-82.09,18 ,1 
Warren,GEORGIA,13301,33.45,-82.64,17 ,0 
Schley,GEORGIA,13249,32.23,-84.3,16 ,1 
Wayne,GEORGIA,13305,31.33,-81.95,16 ,0 
Lincoln,GEORGIA,13181,33.79,-82.47,15 ,0 
Rabun,GEORGIA,13241,34.87,-83.4,15 ,1 
Tattnall,GEORGIA,13267,32.28,-82.13,15 ,0 
Candler,GEORGIA,13043,32.39,-82.06,13 ,0 
Twiggs,GEORGIA,13289,32.6,-83.24,13 ,0 
Lanier,GEORGIA,13173,31.04,-83.07,12 ,2 
Long,GEORGIA,13183,31.71,-81.73999999999998,12 ,1 
Mcintosh,GEORGIA,13191,31.4748,81.3839,12,0
Quitman,GEORGIA,13239,31.85,-85.04,11 ,1 
Webster,GEORGIA,13307,32.06,-84.54,11 ,1 
Montgomery,GEORGIA,13209,32.18,-82.57,9 ,0 
Wheeler,GEORGIA,13309,32.14,-82.77,9 ,0 
Treutlen,GEORGIA,13283,32.37,-82.59,8 ,0 
Evans,GEORGIA,13109,32.15,-81.97,5 ,0 
Glascock,GEORGIA,13125,33.23,-82.59,1 ,0 
Taliaferro,GEORGIA,13265,33.55,-82.89,1 ,0 
Unknown,GEORGIA,13,32.3293809,-83.1137366,2823,0
